dataset_id,provider,sample,universe_type,weighting_class,frequency,model,dgp,scenario,empirical_standardized_coefficient,empirical_hac_p_value,null_repetitions,null_mean,null_std,null_ci_lower,null_median,null_ci_upper,empirical_percentile_in_null,negative_tail_monte_carlo_p,negative_tail_q_value_bh_fdr,more_negative_than_null_bh
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,no_intercept_csad,independent_gaussian,n14_daily_equal,-0.5926891925381138,0.00012522554007909586,300,-3.8987792704709014,0.17687236269971507,-4.268721415780893,-3.9093804001042827,-3.5153227055225464,1.0,1.0,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,scsad,common_factor,n14_daily_equal,-0.1584054757232562,0.0029270194461104983,300,-0.4991714121403955,0.033363400738236945,-0.5620396219154382,-0.5012310338950385,-0.4222700228996198,1.0,1.0,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,scsad,fat_tail_correlated,n14_daily_equal,-0.1584054757232562,0.0029270194461104983,300,-0.3423866960104643,0.04726966839202559,-0.4352908218176307,-0.34052120191814206,-0.2678973165419493,1.0,1.0,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,scsad,heteroskedastic_factor,n14_daily_equal,-0.1584054757232562,0.0029270194461104983,300,-0.2540775812608242,0.04411661197889943,-0.3376662055842317,-0.2544680745257951,-0.15937874521513162,0.9733333333333334,0.973421926910299,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,daily,scsad,independent_gaussian,n14_daily_equal,-0.1584054757232562,0.0029270194461104983,300,-0.5042353006540522,0.0333714715132204,-0.5650029516955315,-0.5050954672056662,-0.4320163268001089,1.0,1.0,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,standard_csad,common_factor,n14_weekly_equal,-0.19023209015995898,0.03305291135939647,300,0.06866926279687562,0.1925750606883929,-0.30976832408939026,0.06557276483151159,0.4491263966194552,0.1,0.10299003322259136,0.4119601328903654,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,standard_csad,fat_tail_correlated,n14_weekly_equal,-0.19023209015995898,0.03305291135939647,300,0.0762131168783937,0.1934743009332481,-0.26745732400853656,0.07622201575519083,0.4114842021099414,0.06333333333333334,0.0664451827242525,0.398671096345515,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,standard_csad,heteroskedastic_factor,n14_weekly_equal,-0.19023209015995898,0.03305291135939647,300,-0.0032537748186028987,0.19705695557050712,-0.3353826546902729,-0.007446482530669934,0.3907731392929795,0.17333333333333334,0.1760797342192691,0.5681063122923588,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,standard_csad,independent_gaussian,n14_weekly_equal,-0.19023209015995898,0.03305291135939647,300,0.0649452485769491,0.19067399803624627,-0.3118264229087907,0.0590823241289507,0.38059432082197525,0.1,0.10299003322259136,0.4119601328903654,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,no_intercept_csad,common_factor,n14_weekly_equal,-0.6640612679380051,7.249136122683964e-12,300,-3.9990506033957134,0.3734368218462117,-4.66842004694206,-4.013218339526559,-3.2387658795801126,1.0,1.0,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,no_intercept_csad,fat_tail_correlated,n14_weekly_equal,-0.6640612679380051,7.249136122683964e-12,300,-2.800891483811771,0.4586839448438448,-3.6199339389454113,-2.7996949319605147,-1.981295472907741,0.9966666666666667,0.9966777408637874,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,no_intercept_csad,heteroskedastic_factor,n14_weekly_equal,-0.6640612679380051,7.249136122683964e-12,300,-1.2143077745729032,0.3350581869742509,-1.9348847473297037,-1.1938357297357638,-0.6617943503102963,0.9733333333333334,0.973421926910299,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,no_intercept_csad,independent_gaussian,n14_weekly_equal,-0.6640612679380051,7.249136122683964e-12,300,-4.024550386371577,0.38864503462329436,-4.780023671552392,-4.041580243720529,-3.284440303604687,1.0,1.0,1.0,False
okx_listing14_equal,okx,five_year,listing_aware_survivor_14,equal,weekly,scsad,common_factor,n14_weekly_equal,-0.13142114849955644,0.05922166285237538,300,-0.548649862776553,0.05903392295737376,-0.6472400698111482,-0.5537851839630044,-0.43281190331953445,1.0,1.0,1.0,False
