dataset_id,frequency,period,market_return,lagged_realized_volatility,historical_low_threshold,historical_high_threshold,volatility_regime
binance_pit50_lagged,daily,2023-03-01 00:00:00+00:00,0.02863617024865904,0.030469936595852162,0.03576678700033279,0.04757763105708029,low
binance_pit50_lagged,daily,2023-03-02 00:00:00+00:00,-0.012363347751658977,0.02978769833398341,0.035756405628932335,0.04757160328462661,low
binance_pit50_lagged,daily,2023-03-03 00:00:00+00:00,-0.05303668026296877,0.029699857464788065,0.035746142485628254,0.04756557551284004,low
binance_pit50_lagged,daily,2023-03-04 00:00:00+00:00,-0.010447038586737623,0.030565636345611418,0.03573599757059464,0.04755954774105347,low
binance_pit50_lagged,daily,2023-03-05 00:00:00+00:00,0.005606791354868478,0.030558827048262724,0.035731505637851046,0.047532019009611,low
binance_pit50_lagged,daily,2023-03-06 00:00:00+00:00,0.0005209726579102785,0.030532388918202,0.03572034133063113,0.04750449027672367,low
binance_pit50_lagged,daily,2023-03-07 00:00:00+00:00,-0.009323175518812253,0.030538419149305506,0.035702504649669356,0.047476961543836335,low
binance_pit50_lagged,daily,2023-03-08 00:00:00+00:00,-0.02981481545463073,0.03039229880150407,0.0356797998867216,0.04747244903456037,low
binance_pit50_lagged,daily,2023-03-09 00:00:00+00:00,-0.061192590667743074,0.03074268151897598,0.03566568465149222,0.04746793652683799,low
binance_pit50_lagged,daily,2023-03-10 00:00:00+00:00,-0.008418499401406244,0.031614294246273364,0.03566015894253037,0.04746342401911562,low
binance_pit50_lagged,daily,2023-03-11 00:00:00+00:00,0.009640565440830822,0.031491190850671466,0.03564611766695881,0.04735995395053284,low
binance_pit50_lagged,daily,2023-03-12 00:00:00+00:00,0.07837520277235616,0.02896140696228545,0.0356332057376661,0.04725648387524076,low
binance_pit50_lagged,daily,2023-03-13 00:00:00+00:00,0.08289297956033435,0.032527737578953296,0.03562142315445274,0.04715301379994866,low
binance_pit50_lagged,daily,2023-03-14 00:00:00+00:00,0.026641062451016235,0.03583349976874217,0.03560828908321236,0.04714127108023079,mid
binance_pit50_lagged,daily,2023-03-15 00:00:00+00:00,-0.028479469983045565,0.03603020272641898,0.03561485611883157,0.04712952836675954,mid
binance_pit50_lagged,daily,2023-03-16 00:00:00+00:00,0.028489282069483122,0.036466247181656336,0.03562142315445078,0.047117785653288294,mid
binance_pit50_lagged,daily,2023-03-17 00:00:00+00:00,0.09173023477178656,0.03647562290248928,0.03562731444607978,0.04710073804523232,mid
binance_pit50_lagged,daily,2023-03-18 00:00:00+00:00,-0.019692345397038805,0.036813771719219665,0.035633205737662564,0.047083690436813486,mid
binance_pit50_lagged,daily,2023-03-19 00:00:00+00:00,0.036997277539372965,0.03622297554035072,0.03563909702924535,0.04706664282839465,mid
binance_pit50_lagged,daily,2023-03-20 00:00:00+00:00,-0.02076742733049092,0.03585113445532012,0.03564611766695249,0.04703936597656331,mid
binance_pit50_lagged,daily,2023-03-21 00:00:00+00:00,0.020365269652936765,0.036110879751747066,0.03565313830473722,0.04701208912402922,mid
binance_pit50_lagged,daily,2023-03-22 00:00:00+00:00,-0.037002581359316104,0.036173114883000804,0.03566015894252195,0.04698481227149512,mid
binance_pit50_lagged,daily,2023-03-23 00:00:00+00:00,0.03797924154213484,0.036727466891750625,0.0356629217971519,0.04697223654968584,mid
binance_pit50_lagged,daily,2023-03-24 00:00:00+00:00,-0.04010898931614726,0.03706990773484898,0.035665684651488075,0.04695966082889094,mid
binance_pit50_lagged,daily,2023-03-25 00:00:00+00:00,-0.009015120901011682,0.03783230647933006,0.03566844750582424,0.04694708510809604,mid
binance_pit50_lagged,daily,2023-03-26 00:00:00+00:00,0.023967430100038,0.037833755813787784,0.03567979988670116,0.04694413214702537,mid
binance_pit50_lagged,daily,2023-03-27 00:00:00+00:00,-0.03546337923652405,0.037420956573276855,0.03569115226817334,0.046941179186621565,mid
binance_pit50_lagged,daily,2023-03-28 00:00:00+00:00,0.025728966954854028,0.0380724263225313,0.03570250464964552,0.04693822622621775,mid
binance_pit50_lagged,daily,2023-03-29 00:00:00+00:00,0.03710273510207172,0.038146747235184485,0.03571142299021233,0.046866289277039494,mid
binance_pit50_lagged,daily,2023-03-30 00:00:00+00:00,-0.015916093655144743,0.038603846201776204,0.03572034133060972,0.04679435232305996,mid
binance_pit50_lagged,daily,2023-03-31 00:00:00+00:00,0.017475770387823397,0.03855680554003496,0.035729259671007124,0.04672241536908043,mid
binance_pit50_lagged,daily,2023-04-01 00:00:00+00:00,-0.00149285609277653,0.03837216903649698,0.03573150563784498,0.04667420456621471,mid
binance_pit50_lagged,daily,2023-04-02 00:00:00+00:00,-0.015587359642945255,0.03825941944997482,0.03573375160421644,0.04662599376500746,mid
binance_pit50_lagged,daily,2023-04-03 00:00:00+00:00,0.014756520592059216,0.036894615795551845,0.0357359975705879,0.0465777829638002,mid
binance_pit50_lagged,daily,2023-04-04 00:00:00+00:00,0.009440930621661204,0.036793381313661014,0.0357410700280005,0.046556893189303714,mid
binance_pit50_lagged,daily,2023-04-05 00:00:00+00:00,0.001183120059255066,0.03679551368808482,0.03574614248561152,0.04653600341672517,mid
binance_pit50_lagged,daily,2023-04-06 00:00:00+00:00,-0.016861112239525803,0.03679169518253311,0.03575121494322253,0.04651511364414662,mid
binance_pit50_lagged,daily,2023-04-07 00:00:00+00:00,-0.009333737944858322,0.03693260216914702,0.03575640562891365,0.046475532278711845,mid
binance_pit50_lagged,daily,2023-04-08 00:00:00+00:00,-0.009144769563365376,0.036418825453440544,0.0357615963146131,0.0464359509119593,mid
binance_pit50_lagged,daily,2023-04-09 00:00:00+00:00,0.012210453938437529,0.0342088423523291,0.03576678700031255,0.04639636954520677,low
binance_pit50_lagged,daily,2023-04-10 00:00:00+00:00,0.03827901388681697,0.03404980093430838,0.03575640562891209,0.04639137992846085,low
binance_pit50_lagged,daily,2023-04-11 00:00:00+00:00,0.00456968911409281,0.03444232439116419,0.03574614248560847,0.04638639031416403,low
binance_pit50_lagged,daily,2023-04-12 00:00:00+00:00,-0.005401303613594038,0.03200024929474332,0.035735997570585876,0.0463814006998672,low
binance_pit50_lagged,daily,2023-04-13 00:00:00+00:00,0.026897076428064878,0.02881071424387811,0.03573150563784228,0.04636179594578994,low
binance_pit50_lagged,daily,2023-04-14 00:00:00+00:00,0.023509082863642856,0.028817253378716694,0.035720341330596345,0.046342191190673544,low
binance_pit50_lagged,daily,2023-04-15 00:00:00+00:00,-0.002847213590558803,0.028265657054350864,0.035702504649625086,0.04632258643555714,low
binance_pit50_lagged,daily,2023-04-16 00:00:00+00:00,0.014602855599941183,0.02802840044632606,0.03567979988667733,0.04631277211448901,low
binance_pit50_lagged,daily,2023-04-17 00:00:00+00:00,-0.02081531335669727,0.022989121294792764,0.03566568465148144,0.046302957794119914,low
binance_pit50_lagged,daily,2023-04-18 00:00:00+00:00,0.02300932612575849,0.023029146393391632,0.03566015894250299,0.04629314347375082,low
binance_pit50_lagged,daily,2023-04-19 00:00:00+00:00,-0.0732663895178373,0.022462395716983323,0.03564611766693143,0.04628967713858613,low
binance_pit50_lagged,daily,2023-04-20 00:00:00+00:00,-0.01753641270639051,0.02612743195486637,0.03563320573764312,0.04628621080387659,low
binance_pit50_lagged,daily,2023-04-21 00:00:00+00:00,-0.050325666308283466,0.026089783995898296,0.03562142315442714,0.04628274446916705,low
binance_pit50_lagged,daily,2023-04-22 00:00:00+00:00,0.022979817083294503,0.026844385310766,0.03560828908318675,0.04624813788813607,low
binance_pit50_lagged,daily,2023-04-23 00:00:00+00:00,-0.013980053741789341,0.026237480699876477,0.035600310076786726,0.046213531304863005,low
binance_pit50_lagged,daily,2023-04-24 00:00:00+00:00,-0.004012752523569635,0.025308744482495385,0.035597486134383065,0.04617892472158994,low
binance_pit50_lagged,daily,2023-04-25 00:00:00+00:00,0.0249382089713593,0.02526402948699582,0.03559189258218778,0.04616775629978588,low
binance_pit50_lagged,daily,2023-04-26 00:00:00+00:00,-0.003504701354675667,0.02529622313628857,0.03558243098331087,0.04615658787967641,low
binance_pit50_lagged,daily,2023-04-27 00:00:00+00:00,0.02921743526770874,0.02440155644808933,0.035569101338404595,0.046145419459566926,low
binance_pit50_lagged,daily,2023-04-28 00:00:00+00:00,-0.005990735743648931,0.024530340523158403,0.0355582996735138,0.046139789053641245,low
binance_pit50_lagged,daily,2023-04-29 00:00:00+00:00,-8.10460667125509e-05,0.023608225623378363,0.03555286579317727,0.04613415864811762,low
binance_pit50_lagged,daily,2023-04-30 00:00:00+00:00,-0.011944749429960318,0.023418632925421037,0.035552799696611265,0.04612852824259399,low
binance_pit50_lagged,daily,2023-05-01 00:00:00+00:00,-0.03157994237960159,0.023295877095224446,0.03555265852018156,0.046127907240125575,low
binance_pit50_lagged,daily,2023-05-02 00:00:00+00:00,0.013514777765314965,0.023975538716213503,0.03554248385282901,0.04612728623802234,low
binance_pit50_lagged,daily,2023-05-03 00:00:00+00:00,0.014877722109058283,0.023976905881277655,0.03552227569354906,0.046126665235919115,low
binance_pit50_lagged,daily,2023-05-04 00:00:00+00:00,-0.01421118729731987,0.023979589901135866,0.03543456929672273,0.046120491451656816,low
binance_pit50_lagged,daily,2023-05-05 00:00:00+00:00,0.02798762800717257,0.024027534283598728,0.03537651201469715,0.04611431766698805,low
binance_pit50_lagged,daily,2023-05-06 00:00:00+00:00,-0.0388344584983325,0.024616829263370804,0.035348103843997704,0.04610814388231929,low
binance_pit50_lagged,daily,2023-05-07 00:00:00+00:00,-0.01199243873819907,0.025434512334143154,0.03534350227470655,0.046095515237914574,low
binance_pit50_lagged,daily,2023-05-08 00:00:00+00:00,-0.038344732556551284,0.0254684138429586,0.03534059093968349,0.04608288659303542,low
binance_pit50_lagged,daily,2023-05-09 00:00:00+00:00,-0.001733339199599095,0.026322374670376573,0.035339369838547796,0.04607025794815627,low
binance_pit50_lagged,daily,2023-05-10 00:00:00+00:00,0.007487208100423954,0.02618060655004554,0.035334577791975644,0.046049646225107,low
binance_pit50_lagged,daily,2023-05-11 00:00:00+00:00,-0.03514728880813306,0.02509849720801982,0.035313007670850445,0.046029034501468585,low
binance_pit50_lagged,daily,2023-05-12 00:00:00+00:00,0.01111759548171575,0.025684604581199106,0.03527465947827888,0.04600842277783017,low
binance_pit50_lagged,daily,2023-05-13 00:00:00+00:00,-0.005115877612689802,0.025854082004510892,0.035253186417963545,0.045975962630305706,low
binance_pit50_lagged,daily,2023-05-14 00:00:00+00:00,0.008433691070037011,0.025163506815465066,0.035221950420285565,0.04594350248190327,low
binance_pit50_lagged,daily,2023-05-15 00:00:00+00:00,0.009745132363328479,0.024708554727601188,0.0351809514849411,0.04591104233350084,low
binance_pit50_lagged,daily,2023-05-16 00:00:00+00:00,0.004764147670475399,0.02487219188871321,0.035092811759748585,0.04590685486892886,low
binance_pit50_lagged,daily,2023-05-17 00:00:00+00:00,0.015133658591701502,0.02465943335323892,0.03502548824490704,0.04590266740646037,low
binance_pit50_lagged,daily,2023-05-18 00:00:00+00:00,-0.01692572910101647,0.024788364706820932,0.03497898093714549,0.04589847994399189,low
binance_pit50_lagged,daily,2023-05-19 00:00:00+00:00,0.0024280105664424272,0.024310413099858895,0.03492799494100505,0.04589709312286829,low
binance_pit50_lagged,daily,2023-05-20 00:00:00+00:00,0.003848924751401535,0.02077466823272208,0.03488832302850507,0.0458957063019539,low
binance_pit50_lagged,daily,2023-05-21 00:00:00+00:00,-0.017432431171704513,0.0206472371659847,0.03485996519858679,0.04589431948103952,low
binance_pit50_lagged,daily,2023-05-22 00:00:00+00:00,0.00515322497675339,0.01883634212561413,0.03484853945948976,0.045853733513130754,low
binance_pit50_lagged,daily,2023-05-23 00:00:00+00:00,0.015598830799296347,0.018300853542183065,0.034840674433106636,0.045813147542282065,low
binance_pit50_lagged,daily,2023-05-24 00:00:00+00:00,-0.03377430246674512,0.018451965211228435,0.03483637011849241,0.045772561571433376,low
binance_pit50_lagged,daily,2023-05-25 00:00:00+00:00,0.0037629146261016493,0.01937321183448849,0.03482118049127071,0.04575956214911783,low
binance_pit50_lagged,daily,2023-05-26 00:00:00+00:00,0.01117006543098221,0.01871700169557534,0.034809361512604074,0.04574656272887956,low
binance_pit50_lagged,daily,2023-05-27 00:00:00+00:00,0.006809701629196692,0.0188974377194839,0.034800913182035514,0.045733563308641284,low
binance_pit50_lagged,daily,2023-05-28 00:00:00+00:00,0.04298346772726741,0.01801765631124109,0.03479383088442925,0.04571420462065356,low
binance_pit50_lagged,daily,2023-05-29 00:00:00+00:00,-0.009558560458374889,0.01989354452992503,0.03474479767055399,0.04569484593218508,low
binance_pit50_lagged,daily,2023-05-30 00:00:00+00:00,0.013290525500775904,0.019941431702971506,0.034653813549491035,0.04567548724371659,low
binance_pit50_lagged,daily,2023-05-31 00:00:00+00:00,-0.01827263564430765,0.020042047924026477,0.03463465421207637,0.04560384734352607,low
binance_pit50_lagged,daily,2023-06-01 00:00:00+00:00,-0.00795585024927455,0.019486458444450357,0.03462079844300718,0.045532207439367416,low
binance_pit50_lagged,daily,2023-06-02 00:00:00+00:00,0.017736436508939926,0.019337261519209243,0.03461224624042862,0.04546056753520876,low
binance_pit50_lagged,daily,2023-06-03 00:00:00+00:00,-0.023109644003313307,0.019427533918692053,0.03457618314034106,0.04545881203689608,low
binance_pit50_lagged,daily,2023-06-04 00:00:00+00:00,-0.003722415104343252,0.01969603165329025,0.03455155653226501,0.04545705654390859,low
binance_pit50_lagged,daily,2023-06-05 00:00:00+00:00,-0.07273512520322102,0.018882422278368182,0.03453836641250955,0.04545530105092109,low
binance_pit50_lagged,daily,2023-06-06 00:00:00+00:00,0.04478309299589368,0.02189114954399161,0.03447433839664339,0.04543815193278628,low
binance_pit50_lagged,daily,2023-06-07 00:00:00+00:00,-0.044541819926969706,0.023556332552961516,0.03443007140688739,0.04542100281347386,low
binance_pit50_lagged,daily,2023-06-08 00:00:00+00:00,0.004318517394875456,0.023910669242859495,0.034405565441094015,0.04540385369416144,low
binance_pit50_lagged,daily,2023-06-09 00:00:00+00:00,-0.0040050585332472915,0.023940188444499435,0.03440402367393462,0.04538303822752481,low
binance_pit50_lagged,daily,2023-06-10 00:00:00+00:00,-0.08629624664597321,0.023875153953190113,0.034398528648713816,0.04536222276060661,low
binance_pit50_lagged,daily,2023-06-11 00:00:00+00:00,0.004348729416897085,0.02779997409459926,0.03438908036626394,0.04534140729368841,low
binance_pit50_lagged,daily,2023-06-12 00:00:00+00:00,0.009630960618034718,0.02769967141542383,0.0343854409514742,0.04529085084026041,low
binance_pit50_lagged,daily,2023-06-13 00:00:00+00:00,0.003771839747661975,0.027815384883471576,0.03437439152743204,0.04524029438453938,low
binance_pit50_lagged,daily,2023-06-14 00:00:00+00:00,-0.0415292357659765,0.02775756960445864,0.034355932095204045,0.045189737928818356,low
binance_pit50_lagged,daily,2023-06-15 00:00:00+00:00,0.009637941878608143,0.02845390630287024,0.034335450432933956,0.045159746600853715,low
binance_pit50_lagged,daily,2023-06-16 00:00:00+00:00,0.02290035313230936,0.028529393201983676,0.034324965007090334,0.04512975527448081,low
binance_pit50_lagged,daily,2023-06-17 00:00:00+00:00,0.011464086731741265,0.028757558308693296,0.03432447581487791,0.045099763948107906,low
binance_pit50_lagged,daily,2023-06-18 00:00:00+00:00,-0.012700500816713233,0.028827334218186455,0.03429194398990061,0.04509883442581621,low
binance_pit50_lagged,daily,2023-06-19 00:00:00+00:00,0.016401304910795438,0.028837724178133926,0.03426244308140461,0.045097904905782624,low
binance_pit50_lagged,daily,2023-06-20 00:00:00+00:00,0.04252201840174544,0.029057974206479726,0.03423597308993102,0.04509697538574904,low
binance_pit50_lagged,daily,2023-06-21 00:00:00+00:00,0.05315151465339303,0.030170841988642588,0.034235478210692935,0.04507807436774262,low
binance_pit50_lagged,daily,2023-06-22 00:00:00+00:00,-0.007111034296072877,0.03181301629161675,0.034226434630817336,0.04505917334833442,low
binance_pit50_lagged,daily,2023-06-23 00:00:00+00:00,0.0252456260312067,0.03167932584346705,0.034208842351479855,0.04504027232892622,low
binance_pit50_lagged,daily,2023-06-24 00:00:00+00:00,-0.015454220398930199,0.031441136281409314,0.03418715030695844,0.04498588758616373,low
binance_pit50_lagged,daily,2023-06-25 00:00:00+00:00,0.008222567958829216,0.03156604708329319,0.03413413649849169,0.04493150284062288,low
binance_pit50_lagged,daily,2023-06-26 00:00:00+00:00,-0.017616946508292094,0.03153391926167917,0.034049800934283336,0.04487711809508202,low
binance_pit50_lagged,daily,2023-06-27 00:00:00+00:00,0.016002896303488712,0.03165843248031887,0.0340491637618438,0.04480442082553605,low
binance_pit50_lagged,daily,2023-06-28 00:00:00+00:00,-0.038413359094228126,0.03073140983163799,0.034029877923919954,0.04473172355455069,low
binance_pit50_lagged,daily,2023-06-29 00:00:00+00:00,0.01566502308504371,0.03141871994228039,0.03399194342402642,0.044659026283565356,low
binance_pit50_lagged,daily,2023-06-30 00:00:00+00:00,0.022358988705872603,0.03146413529941249,0.03396864599418688,0.04465888551807197,low
binance_pit50_lagged,daily,2023-07-01 00:00:00+00:00,-5.3472009680416644e-05,0.031654504015190425,0.033939195034194576,0.04465874475830329,low
binance_pit50_lagged,daily,2023-07-02 00:00:00+00:00,0.008370681556683046,0.031632383660919736,0.03390359054428716,0.04465860399853461,low
binance_pit50_lagged,daily,2023-07-03 00:00:00+00:00,0.005259704932177457,0.03148385247408336,0.03384941990643293,0.04464644821777857,low
binance_pit50_lagged,daily,2023-07-04 00:00:00+00:00,-0.019003437237683368,0.031241137639291625,0.03380163351017643,0.044634292436070956,low
binance_pit50_lagged,daily,2023-07-05 00:00:00+00:00,-0.016521112411228972,0.03141668881649969,0.03376023135391367,0.044622136654363334,low
binance_pit50_lagged,daily,2023-07-06 00:00:00+00:00,-0.030261713337580508,0.028547080872863735,0.03370396583275243,0.044592975149595086,low
binance_pit50_lagged,daily,2023-07-07 00:00:00+00:00,0.01923496613081435,0.027829387794414722,0.03363408049011042,0.044563813643474864,low
binance_pit50_lagged,daily,2023-07-08 00:00:00+00:00,0.001737904652062343,0.026871850941072636,0.03355057533062489,0.04453465213735466,low
binance_pit50_lagged,daily,2023-07-09 00:00:00+00:00,-0.009208783094327117,0.026862732202147216,0.03352891515588297,0.04451752963841324,low
binance_pit50_lagged,daily,2023-07-10 00:00:00+00:00,0.009196712010038785,0.026907798140773116,0.03350300038920517,0.04450040714043254,low
binance_pit50_lagged,daily,2023-07-11 00:00:00+00:00,0.00412253152146109,0.021430920728634242,0.03347283103071925,0.04448328464245183,low
binance_pit50_lagged,daily,2023-07-12 00:00:00+00:00,-0.007970257369805417,0.02143055759372834,0.033428865708777705,0.04447535544633679,low
binance_pit50_lagged,daily,2023-07-13 00:00:00+00:00,0.07625741802073203,0.02149024409650127,0.033398579527468,0.04446742625095813,low
binance_pit50_lagged,daily,2023-07-14 00:00:00+00:00,-0.05296412088882661,0.025349363081427257,0.033381972484872534,0.04445949705557946,low
binance_pit50_lagged,daily,2023-07-15 00:00:00+00:00,0.002674953347684377,0.026147513676385,0.0333722786975368,0.04442942821810945,low
binance_pit50_lagged,daily,2023-07-16 00:00:00+00:00,-0.0029431341184673245,0.026132908707327315,0.03335981398709386,0.044399359378859395,low
binance_pit50_lagged,daily,2023-07-17 00:00:00+00:00,-0.002856668222106598,0.0259289057075461,0.03334457835373754,0.044369290539609356,low
binance_pit50_lagged,daily,2023-07-18 00:00:00+00:00,-0.009223871990868082,0.025910739918228842,0.03332308284711858,0.044366106576997154,low
binance_pit50_lagged,daily,2023-07-19 00:00:00+00:00,0.010859840902773008,0.02584527285553014,0.03330686136154134,0.04436292261655456,low
binance_pit50_lagged,daily,2023-07-20 00:00:00+00:00,-0.0077103596724449235,0.02576755831328234,0.033295913896519036,0.044359738656111966,low
binance_pit50_lagged,daily,2023-07-21 00:00:00+00:00,-0.0031440887731376426,0.02472465438052918,0.03329400458540743,0.04419681861504034,low
binance_pit50_lagged,daily,2023-07-22 00:00:00+00:00,-0.018805641775425402,0.02271348330356474,0.03329156315014319,0.04403389856103005,low
binance_pit50_lagged,daily,2023-07-23 00:00:00+00:00,0.008108103009952045,0.022930033726148404,0.03328858959090336,0.04387097850701982,low
binance_pit50_lagged,daily,2023-07-24 00:00:00+00:00,-0.034557746758127,0.022465019760811937,0.03328784686929034,0.04384361262698923,low
binance_pit50_lagged,daily,2023-07-25 00:00:00+00:00,0.008180679832538335,0.023135834940257484,0.03328686180388182,0.04381624675797919,low
binance_pit50_lagged,daily,2023-07-26 00:00:00+00:00,0.0010479596529244706,0.02313519135634854,0.03328563439429719,0.043788880888969144,low
binance_pit50_lagged,daily,2023-07-27 00:00:00+00:00,-0.002789199502376406,0.022953983806283048,0.033274109743628225,0.04378761543819464,low
binance_pit50_lagged,daily,2023-07-28 00:00:00+00:00,0.001219234710817904,0.022715456544659975,0.03326513202983627,0.04378634998954993,low
binance_pit50_lagged,daily,2023-07-29 00:00:00+00:00,0.006324918655628636,0.021659349277886545,0.03325870125273876,0.04378508454090522,low
binance_pit50_lagged,daily,2023-07-30 00:00:00+00:00,-0.011366779330963422,0.021481049800800945,0.0332579816513751,0.04377293089691178,low
binance_pit50_lagged,daily,2023-07-31 00:00:00+00:00,-0.007326265978921736,0.021089844915937683,0.03325339144156002,0.043760777252026595,low
binance_pit50_lagged,daily,2023-08-01 00:00:00+00:00,0.012440595908016031,0.02110580292798078,0.033244930621677084,0.043748623607141414,low
binance_pit50_lagged,daily,2023-08-02 00:00:00+00:00,-0.025782308774366196,0.02119078723165067,0.033181686311070616,0.043747607715616886,low
binance_pit50_lagged,daily,2023-08-03 00:00:00+00:00,-0.006965730982302578,0.021561891657086794,0.03314539591107036,0.04374659182500788,low
binance_pit50_lagged,daily,2023-08-04 00:00:00+00:00,-0.005558700300567638,0.021372055757765265,0.03313605941686092,0.04374557593439887,low
binance_pit50_lagged,daily,2023-08-05 00:00:00+00:00,0.0011105300622344476,0.021225523187204765,0.03311760528712245,0.043697534587370954,low
binance_pit50_lagged,daily,2023-08-06 00:00:00+00:00,-0.012704144680008111,0.02057870878669534,0.0330965957831245,0.04364949323646343,low
binance_pit50_lagged,daily,2023-08-07 00:00:00+00:00,-0.0035480003432301747,0.020290201488426043,0.03307303090455737,0.04360145188555591,low
binance_pit50_lagged,daily,2023-08-08 00:00:00+00:00,0.017497580336853294,0.02027399878079117,0.033031781887558946,0.04360031440902585,low
binance_pit50_lagged,daily,2023-08-09 00:00:00+00:00,-0.002777276404024185,0.020566922889641067,0.03294506814615075,0.04359917693637942,low
binance_pit50_lagged,daily,2023-08-10 00:00:00+00:00,-0.005023522157938102,0.020459939087463724,0.03281288969115564,0.04359803946373299,low
binance_pit50_lagged,daily,2023-08-11 00:00:00+00:00,0.00020800704774382575,0.02042897958948858,0.032759658076780766,0.04357966457265418,low
binance_pit50_lagged,daily,2023-08-12 00:00:00+00:00,0.0009496503799429748,0.02040953982800412,0.03272465750350335,0.043561289680142945,low
binance_pit50_lagged,daily,2023-08-13 00:00:00+00:00,-0.013435121465849896,0.014049872793936517,0.03270788796794261,0.0435429147876317,low
binance_pit50_lagged,daily,2023-08-14 00:00:00+00:00,0.006342287056889732,0.010877093117614783,0.03268283810962324,0.04348070279116664,low
binance_pit50_lagged,daily,2023-08-15 00:00:00+00:00,-0.02423414329088798,0.010969448052237863,0.032659145865900144,0.04341849079104555,low
binance_pit50_lagged,daily,2023-08-16 00:00:00+00:00,-0.033802172523823816,0.011608487088169358,0.032636811236885915,0.04335627879092449,low
binance_pit50_lagged,daily,2023-08-17 00:00:00+00:00,-0.08956996127818508,0.012805752233825065,0.03262258780696406,0.04334451803072959,low
binance_pit50_lagged,daily,2023-08-18 00:00:00+00:00,-0.007628162975636878,0.020043715590284672,0.03258622991893031,0.04333275727475747,low
binance_pit50_lagged,daily,2023-08-19 00:00:00+00:00,0.007486851342956839,0.01973113353444433,0.032527737574120044,0.04332099651878535,low
binance_pit50_lagged,daily,2023-08-20 00:00:00+00:00,0.006281707508905048,0.019944531779763696,0.03241266039563547,0.043295621788520464,low
binance_pit50_lagged,daily,2023-08-21 00:00:00+00:00,-0.014398133417895177,0.02009630223677711,0.03233799422132676,0.04327024705711201,low
binance_pit50_lagged,daily,2023-08-22 00:00:00+00:00,-0.007449170593241529,0.020027721370655584,0.032303739043096934,0.04324487232570356,low
binance_pit50_lagged,daily,2023-08-23 00:00:00+00:00,0.02344638933135141,0.019810532759016883,0.03223874124009923,0.043241788227603654,low
binance_pit50_lagged,daily,2023-08-24 00:00:00+00:00,-0.013585820726521732,0.019958578169131432,0.03219474296631685,0.04323870413138285,low
binance_pit50_lagged,daily,2023-08-25 00:00:00+00:00,-0.007945466962089564,0.019818152821384282,0.03217174421727077,0.04323562003516205,low
binance_pit50_lagged,daily,2023-08-26 00:00:00+00:00,-0.002599522898348534,0.019763505466097616,0.03212670738828674,0.04319114155599167,low
binance_pit50_lagged,daily,2023-08-27 00:00:00+00:00,0.006954688047072984,0.019764957769634203,0.03208896610757333,0.043146663073319345,low
binance_pit50_lagged,daily,2023-08-28 00:00:00+00:00,-0.00446289133300976,0.019875430129140306,0.0320585203750272,0.043102184590647005,low
binance_pit50_lagged,daily,2023-08-29 00:00:00+00:00,0.04695952891247415,0.019725143499882226,0.03205477072654287,0.04309015427900399,low
binance_pit50_lagged,daily,2023-08-30 00:00:00+00:00,-0.01839426216501615,0.022043428933403095,0.03204044162921819,0.043078123970115824,low
binance_pit50_lagged,daily,2023-08-31 00:00:00+00:00,-0.043699960727033076,0.022170695963780945,0.032015533085479754,0.043066093661227656,low
binance_pit50_lagged,daily,2023-09-01 00:00:00+00:00,-0.00850337390262768,0.022944876999911476,0.032005343891365584,0.043065452499710374,low
binance_pit50_lagged,daily,2023-09-02 00:00:00+00:00,-6.56564115033419e-05,0.022686692765218598,0.031987250465586495,0.04306481133916344,low
binance_pit50_lagged,daily,2023-09-03 00:00:00+00:00,0.0014769561968005827,0.022721669714985578,0.03196125280846824,0.04306417017861651,low
binance_pit50_lagged,daily,2023-09-04 00:00:00+00:00,-0.005972271644764088,0.02277052130431559,0.03191131358002566,0.04305269264906433,low
binance_pit50_lagged,daily,2023-09-05 00:00:00+00:00,0.002080110423894004,0.022725525325120934,0.031875320214810154,0.04304121511858563,low
binance_pit50_lagged,daily,2023-09-06 00:00:00+00:00,0.0015692874978226847,0.022752012804722686,0.0318532727102273,0.04302973758810694,low
binance_pit50_lagged,daily,2023-09-07 00:00:00+00:00,0.009383264837329191,0.022792093126616925,0.03182643509705137,0.04299918463088736,low
binance_pit50_lagged,daily,2023-09-08 00:00:00+00:00,-0.01890671946841374,0.022549545996963596,0.03178458469477831,0.0429686316720311,low
binance_pit50_lagged,daily,2023-09-09 00:00:00+00:00,-0.0035361380161617424,0.022653546843862,0.03172772150767788,0.04293807871317485,low
binance_pit50_lagged,daily,2023-09-10 00:00:00+00:00,-0.014066313565659435,0.02265938730467583,0.031710093048311586,0.04288679318944886,low
binance_pit50_lagged,daily,2023-09-11 00:00:00+00:00,-0.03334539038002516,0.0226562642783566,0.03169818513683317,0.04283550766393781,low
binance_pit50_lagged,daily,2023-09-12 00:00:00+00:00,0.021487961848572875,0.023086226408248978,0.03169199777215818,0.042784222138426746,low
binance_pit50_lagged,daily,2023-09-13 00:00:00+00:00,0.013513204410568575,0.0236987531474814,0.0316835498194537,0.04276198585029799,low
binance_pit50_lagged,daily,2023-09-14 00:00:00+00:00,0.013531957584856823,0.02387648853845057,0.03167318065568953,0.04273974956467907,low
binance_pit50_lagged,daily,2023-09-15 00:00:00+00:00,0.013626734492349735,0.02393479535823699,0.03166089028165999,0.04271751327906016,low
binance_pit50_lagged,daily,2023-09-16 00:00:00+00:00,-0.001145107325793742,0.023584690319061078,0.03165925174738514,0.042711064527732434,low
