term,coefficient,std_error,t_stat,p_value,ci_lower,ci_upper,model,dataset_id,provider,sample,universe_type,weighting_class,frequency,benchmark
market_return_sq,-1.2807215428297571,0.3140820557763953,-4.077665435753332,4.5490160750117725e-05,-1.8963110603417923,-0.6651320253177219,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
const,0.0022483551022989116,0.0005783034717795799,3.8878464543541096,0.00010113756947420162,0.0011149011254764595,0.0033818090791213635,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
market_return,0.5558995585422536,0.01597859833051359,34.79025800909445,3.41463366965623e-265,0.5245820812910151,0.587217035793492,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
market_return_sq,-0.12918212551072542,0.21062731111027388,-0.6133208691207768,0.5396641970342162,-0.5420040694473754,0.28363981842592456,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
market_return_cu,-2.510179974944111,0.3219891787259571,-7.795851975138919,6.3975347517698524e-15,-3.1412671686586178,-1.8790927812296045,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
const,0.021078270189580084,0.0008394899248692157,25.108425444014557,4.0238493733241136e-139,0.019432900171452185,0.022723640207707983,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
market_return,0.024015679686188913,0.00935196651408154,2.5679817875767386,0.01022925302605419,0.005686162133964501,0.042345197238413325,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
abs_market_return,0.15060240517864384,0.040844822829277976,3.687184684534622,0.00022674879486204395,0.07054802347833962,0.23065678687894808,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
market_return_sq,0.25963997572974656,0.38418069685200357,0.6758277494347059,0.4991500142287094,-0.4933403536556809,1.012620305115174,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,daily,leave_one_out
const,0.06336858113421878,0.004964577261853342,12.764144415905909,2.5999164915820394e-37,0.05363818850251975,0.07309897376591781,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
abs_market_return,0.048306174727699304,0.12240071491655898,0.39465598514379435,0.6930967901118797,-0.19159481819071086,0.2882071676461095,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
market_return_sq,0.41038928046441797,0.5091672081024158,0.8060010030769121,0.42024227072786713,-0.5875601095251277,1.4083386704539638,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
market_return,0.05592273741460347,0.021596580957150092,2.5894254986731515,0.009613622282235914,0.013594216549385724,0.09825125827982122,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
abs_market_return,0.6958274581742759,0.0656003649784712,10.607066872305259,2.762864544705029e-26,0.5672531054437897,0.8244018109047622,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
market_return_sq,-0.4715079749417496,0.3879902738373246,-1.2152572029149424,0.22426800924928125,-1.231954938014739,0.2889389881312398,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
const,0.003927938529379719,0.004951478027029891,0.7932860668950327,0.42761117268319904,-0.005776780073840312,0.01363265713259975,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
market_return,0.6079426336153945,0.028743238004961032,21.150805400228904,2.7127078224603685e-99,0.5516069223266079,0.664278344904181,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
market_return_sq,0.0912226247444443,0.2921943458480963,0.3121984598287484,0.7548897025322132,-0.4814677696040651,0.6639130190929537,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
market_return_cu,-0.38839198207464704,0.5833501822846893,-0.6657955956292171,0.5055417604564749,-1.5317373297275134,0.7549533655782192,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
const,0.06322308349110406,0.004934680435015207,12.81199143970692,1.404822856258784e-37,0.0535512875632598,0.07289487941894832,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
market_return,0.0506629045922757,0.016173631397253273,3.132438433144931,0.00173360782136955,0.018963169554433057,0.08236263963011835,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
abs_market_return,0.045811261620170476,0.12208212640713839,0.3752495387194681,0.7074748908515252,-0.19346530929388706,0.285087832534228,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
market_return_sq,0.4945878321437653,0.5203124302186783,0.9505593243964949,0.34182812526829276,-0.5252057917933544,1.514381456080885,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,baseline
const,0.06466357594096767,0.005066322219044824,12.763415579429722,2.6243636716048263e-37,0.054733766857564765,0.07459338502437057,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
abs_market_return,0.04930640706882966,0.12490107806385785,0.3947636628374088,0.6930173142643257,-0.1954952075665575,0.2941080217042168,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
market_return_sq,0.4187463233292381,0.5195600858861483,0.8059632267845116,0.4202640527897843,-0.5995727328121498,1.437065379470626,standard_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
market_return,0.0570690954416086,0.022038737261113522,2.589490258242007,0.00961181424100321,0.013873964145085182,0.10026422673813201,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
abs_market_return,0.7100601012827277,0.06693741530298958,10.607820724308947,2.740668091138246e-26,0.5788651780706678,0.8412550244947875,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
market_return_sq,-0.48116729172367095,0.39590372532893575,-1.2153643952804287,0.2242271414067749,-1.257124334713623,0.2947897512662811,no_intercept_csad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
const,0.004008490978435232,0.00505289528191608,0.7933057692252816,0.4275996963566112,-0.005895001791772648,0.013911983748643112,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
market_return,0.6203766760085933,0.029329110255119594,21.15225012324751,2.630887474316265e-99,0.5628926762099545,0.677860675807232,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
market_return_sq,0.09309095647139634,0.29817860081490555,0.3121986494570165,0.7548895584274797,-0.4913283620863642,0.6775102750291568,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
market_return_cu,-0.39636475051268905,0.5952865886568992,-0.6658385356992123,0.5055143106837761,-1.5631050247599214,0.7703755237345433,scsad,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
const,0.06451509479250331,0.005035816847878959,12.811247259652918,1.4183621134634665e-37,0.05464507513792053,0.07438511444708609,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
market_return,0.05170177397629377,0.016505428586724245,3.13241026760607,0.0017337741593883263,0.0193517283969164,0.08405181955567113,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
abs_market_return,0.04676033446178053,0.12457593543361108,0.37535607739184923,0.7073956659558889,-0.1974040123284843,0.2909246812520454,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
market_return_sq,0.5046714103942347,0.530934276626376,0.9505346190887901,0.3418406719595001,-0.5359406499512887,1.545283470739758,intercept_restored,binance_pit50_equal,binance_archive,five_year,point_in_time_top50,equal,weekly,leave_one_out
const,0.020903574941323125,0.0012902857660810594,16.200732807285654,4.982971940410046e-59,0.018374661310039574,0.023432488572606675,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
abs_market_return,0.23489637784237266,0.05339126516218833,4.399528221120449,1.0848646920705582e-05,0.13025142103545545,0.33954133464928987,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
market_return_sq,0.38080921963257075,0.02638485631001046,14.432870702733032,3.214195424113352e-47,0.32909585152768583,0.43252258773745567,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
market_return,0.041597966142442634,0.020422859083617368,2.0368336270709193,0.04166671725337893,0.0015698978772158978,0.08162603440766937,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
abs_market_return,0.6162847032225922,0.030674934195998347,20.090823969982264,8.877656733547562e-90,0.5561629369702993,0.6764064694748851,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
market_return_sq,0.21230857793253824,0.01979382494978202,10.726000582059118,7.685076379674587e-27,0.17351339391467513,0.25110376195040135,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
const,6.033557680177818e-05,0.00044122219663372245,0.13674646756691922,0.8912311986967795,-0.0008044440377799676,0.0009251151913835241,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
market_return,0.6460372447311182,0.029050249444772466,22.238612648036018,1.4538214134032292e-109,0.5890998020774595,0.702974687384777,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
market_return_sq,0.254477215163742,0.13500423472193154,1.884957280694855,0.059435605597092336,-0.010126222651635652,0.5190806529791196,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
market_return_cu,0.2155484389454632,0.06789855078984072,3.174566120161058,0.0015006069774137112,0.08246972479491174,0.34862715309601466,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
const,0.021007950123420698,0.001121841086081909,18.726315504089897,3.0211523937753393e-78,0.01880918199832286,0.023206718248518537,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
market_return,-0.013541780611361144,0.022476109473685692,-0.6024966477056639,0.5468435939674696,-0.05759414569236461,0.03051058446964232,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
abs_market_return,0.23056556138030945,0.04644355419510689,4.964425427298606,6.890475501508242e-07,0.13953786784386582,0.32159325491675306,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
market_return_sq,0.3761019955726744,0.03243894152854788,11.594151283934032,4.412176742074245e-31,0.31252283848011986,0.4396811526652289,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,baseline
const,0.02116703974160982,0.001360120432185131,15.562621691965507,1.3063638446240258e-54,0.01850125267988991,0.02383282680332973,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
abs_market_return,0.2421952604057366,0.05631355420687483,4.300834209753521,1.7015633250259046e-05,0.1318227223188179,0.3525677984926553,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
market_return_sq,0.3978557029311426,0.027911121173671283,14.254379122055552,4.210301448531537e-46,0.34315091066261355,0.4525604951996716,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
market_return,0.041489217416460764,0.020824422774100373,1.992334571120093,0.04633436096217931,0.0006740987803883491,0.08230433605253318,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
abs_market_return,0.6283078906382137,0.03140779613330441,20.004838542999977,4.998019913268938e-89,0.5667497413831607,0.6898660398932667,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
market_return_sq,0.22645248111166916,0.02014413464313693,11.24160879200741,2.5469790744349727e-29,0.18697070271139515,0.26593425951194316,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
const,0.00011013191958657165,0.00045018453835277833,0.244637276947679,0.8067372980537791,-0.0007722135619816645,0.0009924774011548078,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
market_return,0.6582999161331626,0.02967141232321659,22.186335755176426,4.65405429012827e-109,0.6001450166092201,0.7164548156571051,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
market_return_sq,0.23227144060299523,0.1423107134585116,1.6321430408028292,0.10264935653630798,-0.04665243238988706,0.5111953135958776,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
market_return_cu,0.2120586892062415,0.07194639822506671,2.9474538606208993,0.003204025623702178,0.07104633986773426,0.35307103854474875,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
const,0.021276897198955657,0.001181303891535537,18.01136638202261,1.5866323018346387e-72,0.018961584116748992,0.02359221028116232,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
market_return,-0.014255168157939474,0.023594712031371867,-0.6041679228373543,0.5457320049520158,-0.06049995396502223,0.031989617649143286,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
abs_market_return,0.23763941320014909,0.04895378134008917,4.85436276207619,1.2077447455076392e-06,0.14169176486652538,0.3335870615337728,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
market_return_sq,0.39288426489847694,0.034316665670570054,11.448789013188254,2.3845337773417358e-30,0.3256248361146576,0.4601436936822963,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,daily,leave_one_out
const,0.06833652688228424,0.0034767659376403926,19.65519914425496,5.2183753233244765e-86,0.06152219086183344,0.07515086290273504,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
abs_market_return,0.009286008354222174,0.054249539042874224,0.17117211534061705,0.864088432614682,-0.09704113434771082,0.11561315105615518,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
market_return_sq,0.8437012742361321,0.19487613612589713,4.329423248062914,1.4950036238929662e-05,0.46175106598304877,1.2256514824892153,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
market_return,0.04671537907593934,0.031641843285119486,1.476379825757769,0.13984195543890654,-0.0153014941673554,0.10873225231923409,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
abs_market_return,0.7414253780326387,0.05933260806550628,12.496086084974836,7.841798520417566e-36,0.6251356031154157,0.8577151529498618,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
market_return_sq,-0.009233966529886457,0.31162595931616377,-0.02963157032921647,0.9763608868808437,-0.6200096234373116,0.6015416903775386,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
const,-0.004434909872348829,0.004784653217409936,-0.9269030942956337,0.35397685050068806,-0.013812657856985997,0.004942838112288338,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
market_return,0.6984099917132907,0.039820279607345264,17.539052929815732,7.211928993246455e-69,0.6203636778285792,0.7764563055980022,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
market_return_sq,0.6598393685218175,0.45722684196915087,1.443133490763731,0.1489828706260339,-0.23630877450270504,1.55598751154634,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
market_return_cu,0.9337781653522171,0.5701429528821436,1.6377965572175406,0.10146414001113067,-0.1836814883361012,2.0512378190405354,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
const,0.06827412495627361,0.003443068127302131,19.82944351721871,1.6586458833510525e-87,0.06152583543044366,0.07502241448210356,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
market_return,0.042246633896069544,0.019901542962393583,2.1227818353531562,0.033772137675279694,0.0032403264530015477,0.08125294133913755,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
abs_market_return,0.005792189734196703,0.05248399087431066,0.11036107654366288,0.9121230209362746,-0.09707454214438105,0.10865892161277446,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
market_return_sq,0.9042606125351917,0.18450597088020543,4.900982923323944,9.535834588578921e-07,0.5426355546773931,1.2658856703929904,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,baseline
const,0.06949565874090842,0.0035776881891003078,19.4247388446629,4.768045549058327e-84,0.06248351874235749,0.07650779873945934,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
abs_market_return,0.0063378368971056635,0.05571353625492524,0.11375757711924775,0.9094299687679575,-0.10285868761391437,0.1155343614081257,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
market_return_sq,0.8749625557149997,0.20031838152621248,4.367859549626539,1.2547013373849329e-05,0.4823457424822695,1.26757936894773,standard_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
market_return,0.048415629143488,0.03231766550687031,1.4981165373221488,0.13410297519548456,-0.014925831314390195,0.1117570896013662,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
abs_market_return,0.7501375185509184,0.06048273718799579,12.40250612698462,2.532762570560416e-35,0.6315935319760453,0.8686815051257915,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
market_return_sq,0.01134215717297926,0.3183481733584355,0.03562815219991498,0.9715788603579908,-0.6126087971536679,0.6352931114996264,no_intercept_csad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
const,-0.004517345077531407,0.004878418591048089,-0.9259855408514447,0.35445349452577124,-0.014078869817496295,0.005044179662433481,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
market_return,0.7090197453984965,0.04060509538901869,17.461349089460455,2.8218588473330063e-68,0.6294352208472065,0.7886042699497866,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
market_return_sq,0.6786629170974261,0.46774006392602385,1.4509403180069713,0.14679647979410168,-0.23809076232404325,1.5954165965188953,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
market_return_cu,0.9783826789449408,0.581236251540813,1.68327883257681,0.09232112613561284,-0.16081944058411635,2.117584798473998,scsad,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
const,0.06942826439788118,0.0035414061186428234,19.604716903942165,1.4093432211434328e-85,0.06248723595071146,0.0763692928450509,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
market_return,0.04367735295300732,0.020414922565940314,2.1394816861013912,0.03239667757534708,0.003664839976590277,0.08368986592942437,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
abs_market_return,0.002804078558243229,0.053901132164302874,0.052022628201867115,0.9585106631265914,-0.1028401992097239,0.10844835632621036,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
market_return_sq,0.9373702009170012,0.18953572282406303,4.945612293821346,7.59048986853819e-07,0.5658870103980713,1.308853391435931,intercept_restored,binance_pit50_lagged,binance_archive,five_year,point_in_time_top50,lagged_liquidity,weekly,leave_one_out
