phase,dgp,scenario,observations,assets,weighting,model,repetitions,mean_target_coefficient,median_target_coefficient,target_coefficient_std,monte_carlo_standard_error,mean_ci_confidence,mean_ci_lower,mean_ci_upper,negative_coefficient_rate,raw_false_positive_rate,bh3_false_positive_rate,bh4_false_positive_rate,raw_wilson_ci_lower,raw_wilson_ci_upper,bh3_wilson_ci_lower,bh3_wilson_ci_upper,bh4_wilson_ci_lower,bh4_wilson_ci_upper,theoretical_target_coefficient,coefficient_bias,absolute_relative_error,theory_inside_mean_ci
robustness,stochastic_volatility_factor,n14_t1000_equal,1000,14,equal,no_intercept_csad,300,-9.449968840397307,-9.244053991754711,3.412449482998093,0.19701786276049482,0.95,-9.837686137859594,-9.062251542935021,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,stochastic_volatility_factor,n14_t1000_equal,1000,14,equal,intercept_restored,300,0.1872368528070118,0.0727114416433618,1.0620893103346165,0.061319754922511474,0.95,0.06656388779516582,0.3079098178188578,0.47333333333333333,0.06666666666666667,,0.06666666666666667,0.043567515545158274,0.10072305951611496,,,0.043567515545158274,0.10072305951611496,,,,False
robustness,stochastic_volatility_factor,n14_t1000_equal,1000,14,equal,scsad,300,-65.03186301256244,-59.012052584299425,37.361778986788266,2.157083315542551,0.95,-69.27685126786517,-60.78687475725971,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,stochastic_volatility_factor,n14_t2500_equal,2500,14,equal,standard_csad,300,0.09396631434527829,0.014109796972625877,0.7389466364921033,0.042663103949548434,0.95,0.010008326308529172,0.1779243023820274,0.49,0.08666666666666667,0.08666666666666667,0.08666666666666667,0.05982889751804311,0.12395595869424827,0.05982889751804311,0.12395595869424827,0.05982889751804311,0.12395595869424827,,,,False
robustness,stochastic_volatility_factor,n14_t2500_equal,2500,14,equal,no_intercept_csad,300,-8.114793199441783,-7.935485062885272,2.308846873334711,0.13330133638374211,0.95,-8.377120854237452,-7.852465544646114,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,stochastic_volatility_factor,n14_t2500_equal,2500,14,equal,intercept_restored,300,0.09520235933226481,0.011094216649388478,0.7386677877065762,0.0426470046074097,0.95,0.01127605366856295,0.1791286649959667,0.49666666666666665,0.08666666666666667,,0.08,0.05982889751804311,0.12395595869424827,,,0.054346855395144764,0.11627324043347391,,,,False
robustness,stochastic_volatility_factor,n14_t2500_equal,2500,14,equal,scsad,300,-45.59886604601636,-41.22733548757447,21.69097369771586,1.2523289503361343,0.95,-48.063361342812705,-43.13437074922002,1.0,0.9966666666666667,0.9933333333333333,0.99,0.9813633063054688,0.9994113422781488,0.9760224167496929,0.998169851642088,0.9710165066376601,0.9965933815622847,,,,False
robustness,stochastic_volatility_factor,n50_t1000_equal,1000,50,equal,standard_csad,300,0.15731458417889435,0.08157557098185753,1.0799099602993745,0.06234863062794019,0.95,0.03461686414055433,0.2800123042172344,0.47333333333333333,0.07666666666666666,0.07666666666666666,0.07333333333333333,0.051627611786607464,0.1124101038501748,0.051627611786607464,0.1124101038501748,0.04892399383922859,0.10853134160571733,,,,False
robustness,stochastic_volatility_factor,n50_t1000_equal,1000,50,equal,no_intercept_csad,300,-10.812841726166209,-10.4240802527474,3.8371288963500643,0.2215367401223001,0.95,-11.248810449840974,-10.376873002491443,1.0,1.0,0.9966666666666667,0.9966666666666667,0.9873570287754538,0.9999999999999998,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,stochastic_volatility_factor,n50_t1000_equal,1000,50,equal,intercept_restored,300,0.16402841336357385,0.06677814364031187,1.0729458022198586,0.061946554773751425,0.95,0.04212195032790682,0.28593487639924087,0.48,0.07,,0.07,0.046236944827176336,0.10463601042593323,,,0.046236944827176336,0.10463601042593323,,,,False
robustness,stochastic_volatility_factor,n50_t1000_equal,1000,50,equal,scsad,300,-79.04455432315771,-70.32821104160031,46.753316373177285,2.699303979356164,0.95,-84.35659470995974,-73.73251393635569,1.0,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,stochastic_volatility_factor,n62_t2500_equal,2500,62,equal,standard_csad,300,0.13558305660312195,0.07610457543714541,0.7069540574353331,0.04081601153649877,0.95,0.05526001652751937,0.2159060966787245,0.4633333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.043567515545158274,0.10072305951611496,0.043567515545158274,0.10072305951611496,0.043567515545158274,0.10072305951611496,,,,False
robustness,stochastic_volatility_factor,n62_t2500_equal,2500,62,equal,no_intercept_csad,300,-9.190870402394848,-9.078034855290856,2.7973453685731613,0.16150481015620674,0.95,-9.508700509998066,-8.87304029479163,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,stochastic_volatility_factor,n62_t2500_equal,2500,62,equal,intercept_restored,300,0.1431334981724489,0.07954974915644139,0.7072641766668053,0.04083391627867591,0.95,0.06277522282349894,0.22349177352139882,0.4633333333333333,0.06333333333333334,,0.06333333333333334,0.040916882383915276,0.09679131248552161,,,0.040916882383915276,0.09679131248552161,,,,False
robustness,stochastic_volatility_factor,n62_t2500_equal,2500,62,equal,scsad,300,-55.53283353282468,-51.033925478200814,28.04650885537653,1.619265943748086,0.95,-58.71943502563416,-52.3462320400152,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,stochastic_volatility_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,standard_csad,300,0.05460603297460508,-0.026444983336388422,1.0541742812953345,0.06086278050786416,0.95,-0.06516763852865254,0.1743797044778627,0.5266666666666666,0.09666666666666666,0.09666666666666666,0.08666666666666667,0.06815029481828931,0.13538170196951116,0.06815029481828931,0.13538170196951116,0.05982889751804311,0.12395595869424827,,,,False
robustness,stochastic_volatility_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,no_intercept_csad,300,-9.754034878490735,-9.736261494039674,3.6525083289309603,0.210877666692564,0.95,-10.169027295318374,-9.339042461663096,1.0,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,stochastic_volatility_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,intercept_restored,300,0.06023446102891988,-0.032203852758784235,1.0625997011636616,0.06134922235076559,0.95,-0.060496493809258436,0.1809654158670982,0.5166666666666667,0.08,,0.08,0.054346855395144764,0.11627324043347391,,,0.054346855395144764,0.11627324043347391,,,,False
robustness,stochastic_volatility_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,scsad,300,-68.59058636897412,-62.81973495491705,40.35188609900687,2.329717230157073,0.95,-73.17530602673371,-64.00586671121452,1.0,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9760224167496929,0.998169851642088,0.9760224167496929,0.998169851642088,0.9760224167496929,0.998169851642088,,,,False
robustness,stochastic_volatility_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,standard_csad,300,0.07013326088885319,0.01641645194741237,1.1028153595057306,0.06367107446770874,0.95,-0.05516693561744049,0.19543345739514686,0.49666666666666665,0.1,0.1,0.1,0.07094791459501532,0.1391664623846215,0.07094791459501532,0.1391664623846215,0.07094791459501532,0.1391664623846215,,,,False
robustness,stochastic_volatility_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,no_intercept_csad,300,-10.952803597807376,-10.771223254156995,3.928885780063825,0.2268343262735142,0.95,-11.399197598443548,-10.506409597171205,1.0,1.0,0.9966666666666667,0.9966666666666667,0.9873570287754538,0.9999999999999998,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,stochastic_volatility_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,intercept_restored,300,0.07756677914381256,-0.021527519266837547,1.109856773756244,0.06407761070900969,0.95,-0.0485334520932877,0.20366701038091284,0.51,0.1,,0.1,0.07094791459501532,0.1391664623846215,,,0.07094791459501532,0.1391664623846215,,,,False
robustness,stochastic_volatility_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,scsad,300,-80.60910599799652,-71.46507004998585,47.349538455683145,2.7337268773393197,0.95,-85.98888822703482,-75.22932376895822,1.0,1.0,0.9966666666666667,0.9933333333333333,0.9873570287754538,0.9999999999999998,0.9813633063054688,0.9994113422781488,0.9760224167496929,0.998169851642088,,,,False
robustness,stochastic_volatility_factor,n14_t1000_concentrated,1000,14,concentrated_static,standard_csad,300,0.24714844666892874,0.2245086299255391,0.9353396757461875,0.05400186135757986,0.95,0.1408765815185764,0.3534203118192811,0.42,0.06333333333333334,0.06333333333333334,0.06333333333333334,0.040916882383915276,0.09679131248552161,0.040916882383915276,0.09679131248552161,0.040916882383915276,0.09679131248552161,,,,False
robustness,stochastic_volatility_factor,n14_t1000_concentrated,1000,14,concentrated_static,no_intercept_csad,300,-7.393915463733177,-7.101571680755049,3.1888587109507833,0.18410884351751175,0.95,-7.756228719228657,-7.031602208237697,1.0,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,stochastic_volatility_factor,n14_t1000_concentrated,1000,14,concentrated_static,intercept_restored,300,0.24974696698566778,0.20310964644136814,0.9383511031000363,0.05417572619691882,0.95,0.143132948059573,0.3563609859117626,0.42,0.06333333333333334,,0.06,0.040916882383915276,0.09679131248552161,,,0.038286369524692054,0.09283944515290843,,,,False
robustness,stochastic_volatility_factor,n14_t1000_concentrated,1000,14,concentrated_static,scsad,300,-44.93794129151387,-38.73293691252637,30.62606354499909,1.7681966031923808,0.95,-48.417627847677295,-41.45825473535045,1.0,0.9833333333333333,0.98,0.98,0.9615846051669054,0.9928605226493666,0.9570603791821394,0.9908023684422963,0.9570603791821394,0.9908023684422963,,,,False
robustness,stochastic_volatility_factor,n62_t1000_concentrated,1000,62,concentrated_static,standard_csad,300,0.3940506791351829,0.2881052691465758,0.9637277628587394,0.05564084833120089,0.95,0.2845534028922296,0.5035479553781361,0.36,0.03666666666666667,0.03666666666666667,0.03666666666666667,0.02059530516285303,0.06445384817189295,0.02059530516285303,0.06445384817189295,0.02059530516285303,0.06445384817189295,,,,False
robustness,stochastic_volatility_factor,n62_t1000_concentrated,1000,62,concentrated_static,no_intercept_csad,300,-8.287679461311614,-8.036436890512457,3.1867782937993296,0.18398873057726992,0.95,-8.649756342988352,-7.925602579634874,1.0,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,stochastic_volatility_factor,n62_t1000_concentrated,1000,62,concentrated_static,intercept_restored,300,0.40337302094477867,0.30436679460827715,0.965467833712755,0.05574131136879839,0.95,0.2936780405094928,0.5130680013800646,0.3466666666666667,0.03666666666666667,,0.03666666666666667,0.02059530516285303,0.06445384817189295,,,0.02059530516285303,0.06445384817189295,,,,False
robustness,stochastic_volatility_factor,n62_t1000_concentrated,1000,62,concentrated_static,scsad,300,-52.13159113492274,-46.473489481800335,32.43626888088377,1.8727088569885326,0.95,-55.81695045611254,-48.44623181373295,1.0,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,student_t_factor,n14_t250_equal,250,14,equal,standard_csad,300,0.5397953570294383,0.4457041213755876,1.4602081735595256,0.08430515820774838,0.95,0.37388873493713504,0.7057019791217415,0.30333333333333334,0.02666666666666667,0.02666666666666667,0.02,0.01357306980864708,0.05172894295058982,0.01357306980864708,0.05172894295058982,0.009197631557703617,0.042939620817860576,,,,False
robustness,student_t_factor,n14_t250_equal,250,14,equal,no_intercept_csad,300,-21.06852606769737,-20.266756476716267,7.954296779815107,0.4592415387040425,0.95,-21.972281116980426,-20.164771018414314,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n14_t250_equal,250,14,equal,intercept_restored,300,0.521003118477886,0.42680042912130034,1.4764844438431963,0.08524486911071642,0.95,0.35324721141928755,0.6887590255364846,0.31666666666666665,0.02,,0.02,0.009197631557703617,0.042939620817860576,,,0.009197631557703617,0.042939620817860576,,,,False
robustness,student_t_factor,n14_t250_equal,250,14,equal,scsad,300,-229.1031439049283,-205.83497626243178,127.11871448006158,7.339202402410272,0.95,-243.5461780599095,-214.66010974994708,0.9966666666666667,0.99,0.99,0.99,0.9710165066376601,0.9965933815622847,0.9710165066376601,0.9965933815622847,0.9710165066376601,0.9965933815622847,,,,False
robustness,student_t_factor,n14_t1000_equal,1000,14,equal,standard_csad,300,0.46929942974089434,0.45075979889324924,0.5270553208703819,0.030429553138233954,0.95,0.4094162093037534,0.5291826501780353,0.16,0.01,0.01,0.006666666666666667,0.003406618437715286,0.02898349336233983,0.003406618437715286,0.02898349336233983,0.0018301483579117855,0.023977583250306973,,,,False
robustness,student_t_factor,n14_t1000_equal,1000,14,equal,no_intercept_csad,300,-16.083094128146005,-16.19920295604222,5.283577539820518,0.30504749148996363,0.95,-16.68340613712316,-15.482782119168848,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n14_t1000_equal,1000,14,equal,intercept_restored,300,0.4691492424921942,0.4266752775999333,0.5294076371626627,0.0305653641826907,0.95,0.40899875547128,0.5292997295131083,0.16333333333333333,0.01,,0.01,0.003406618437715286,0.02898349336233983,,,0.003406618437715286,0.02898349336233983,,,,False
robustness,student_t_factor,n14_t1000_equal,1000,14,equal,scsad,300,-128.86766426968254,-122.34785319301051,64.85779972412023,3.7445668129767644,0.95,-136.2367083987382,-121.49862014062688,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n14_t2500_equal,2500,14,equal,standard_csad,300,0.4187389682761514,0.4094320780900421,0.301651087539807,0.017415833659245095,0.95,0.3844658325066105,0.45301210404569237,0.07,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.0005886577218511581,0.018636693694531237,0.0005886577218511581,0.018636693694531237,,,,False
robustness,student_t_factor,n14_t2500_equal,2500,14,equal,no_intercept_csad,300,-13.898145279657417,-14.361442911527512,4.563886887713801,0.2634961323172566,0.95,-14.4166871361286,-13.379603423186234,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n14_t2500_equal,2500,14,equal,intercept_restored,300,0.4186597187487869,0.4015061019101529,0.3013596396254867,0.01739900690606633,0.95,0.3844196968460605,0.4528997406515133,0.07333333333333333,0.0033333333333333335,,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,,,0.0005886577218511581,0.018636693694531237,,,,False
robustness,student_t_factor,n14_t2500_equal,2500,14,equal,scsad,300,-92.34517728788506,-90.9302464115915,48.30551976382238,2.788920483898764,0.95,-97.83357665281443,-86.8567779229557,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n50_t1000_equal,1000,50,equal,standard_csad,300,0.5840335001803745,0.542068928602983,0.27267661156798234,0.01574299150904896,0.95,0.5530524001098681,0.6150146002508808,0.013333333333333334,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,student_t_factor,n50_t1000_equal,1000,50,equal,no_intercept_csad,300,-16.224267848409784,-16.52241381907766,6.0683400681101265,0.35035577718575733,0.95,-16.913743377062197,-15.534792319757372,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n50_t1000_equal,1000,50,equal,intercept_restored,300,0.5838992283570673,0.5425103635368527,0.2777526460998525,0.01603605649938807,0.95,0.5523413969971082,0.6154570597170265,0.013333333333333334,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,student_t_factor,n50_t1000_equal,1000,50,equal,scsad,300,-129.39467310876742,-121.00719266196246,74.9359472939571,4.326428934214573,0.95,-137.90878096951243,-120.88056524802239,1.0,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9760224167496929,0.998169851642088,0.9760224167496929,0.998169851642088,0.9760224167496929,0.998169851642088,,,,False
robustness,student_t_factor,n62_t2500_equal,2500,62,equal,standard_csad,300,0.5612116872908185,0.5357049056260348,0.1791902620563998,0.010345554603442199,0.95,0.5408523634437656,0.5815710111378714,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,student_t_factor,n62_t2500_equal,2500,62,equal,no_intercept_csad,300,-14.530912130657235,-14.903370804884698,4.462955621871137,0.2576688629668654,0.95,-15.037986330884145,-14.023837930430325,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n62_t2500_equal,2500,62,equal,intercept_restored,300,0.5609305861201731,0.5336189510939848,0.17939809172686705,0.010357553655061186,0.95,0.5405476489834387,0.5813135232569075,0.0,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,student_t_factor,n62_t2500_equal,2500,62,equal,scsad,300,-95.51779039876523,-91.79310683346708,47.73620480386981,2.756051069360534,0.95,-100.94150506761999,-90.09407572991047,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,standard_csad,300,0.40647622420035173,0.35431273484293446,0.5535303270227637,0.03195808833112142,0.95,0.3435849540069165,0.46936749439378694,0.2,0.01,0.01,0.01,0.003406618437715286,0.02898349336233983,0.003406618437715286,0.02898349336233983,0.003406618437715286,0.02898349336233983,,,,False
robustness,student_t_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,no_intercept_csad,300,-15.983649735547793,-16.221519582362408,4.743102147500116,0.27384313016530837,0.95,-16.522553756069914,-15.44474571502567,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,intercept_restored,300,0.4065462054456678,0.3601039107527686,0.5633547617465355,0.032525302334361975,0.95,0.34253869798654596,0.4705537129047896,0.20333333333333334,0.013333333333333334,,0.01,0.005196961739358857,0.03377553025253262,,,0.003406618437715286,0.02898349336233983,,,,False
robustness,student_t_factor,n14_t1000_lagged,1000,14,lagged_lognormal_liquidity,scsad,300,-126.83831663880609,-122.90177534183371,58.64093087227225,3.3856357224636615,0.95,-133.50100962569093,-120.17562365192127,1.0,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,0.9813633063054688,0.9994113422781488,,,,False
robustness,student_t_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,standard_csad,300,0.5751892430243984,0.5372891418888817,0.2868283617758325,0.016560043188249624,0.95,0.5426002427132331,0.6077782433355637,0.006666666666666667,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,student_t_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,no_intercept_csad,300,-16.78545540145048,-17.130023985928144,5.5201036272350255,0.31870333151387714,0.95,-17.412641143166713,-16.15826965973425,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,intercept_restored,300,0.5765576137095881,0.5441124982293005,0.29065084032969185,0.01678073409045385,0.95,0.5435343092242823,0.609580918194894,0.01,0.0,,0.0,8.673617379884035e-19,0.012642971224546034,,,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,student_t_factor,n50_t1000_lagged,1000,50,lagged_lognormal_liquidity,scsad,300,-133.83695903473725,-126.94997293618269,67.58896210239664,3.9022505464066106,0.95,-141.51631366113853,-126.15760440833596,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,student_t_factor,n14_t1000_concentrated,1000,14,concentrated_static,standard_csad,300,1.1590922062167264,0.6562233850858659,1.5411734124477217,0.08897968845445861,0.95,0.9839864373629772,1.3341979750704756,0.18,0.03,0.03,0.02666666666666667,0.01586185380943231,0.05602253914164096,0.01586185380943231,0.05602253914164096,0.01357306980864708,0.05172894295058982,,,,False
robustness,student_t_factor,n14_t1000_concentrated,1000,14,concentrated_static,no_intercept_csad,300,-13.052961499922263,-12.897522054579833,4.67137345325481,0.2697018720721936,0.95,-13.583715815775687,-12.52220718406884,1.0,0.98,0.9766666666666667,0.9766666666666667,0.9570603791821394,0.9908023684422963,0.9526280277317246,0.9886523397008747,0.9526280277317246,0.9886523397008747,,,,False
robustness,student_t_factor,n14_t1000_concentrated,1000,14,concentrated_static,intercept_restored,300,1.1687434511951178,0.6522466738238476,1.532053513759955,0.0884531508582222,0.95,0.9946738712988809,1.3428130310913549,0.17666666666666667,0.03,,0.02666666666666667,0.01586185380943231,0.05602253914164096,,,0.01357306980864708,0.05172894295058982,,,,False
robustness,student_t_factor,n14_t1000_concentrated,1000,14,concentrated_static,scsad,300,-96.00307649162245,-86.76545300236636,54.904377666875845,3.1699057225659644,0.95,-102.24122801120106,-89.76492497204384,1.0,0.9733333333333334,0.97,0.97,0.9482710570494102,0.9864269301913529,0.9439774608583589,0.9841381461905676,0.9439774608583589,0.9841381461905676,,,,False
robustness,student_t_factor,n62_t1000_concentrated,1000,62,concentrated_static,standard_csad,300,1.1112413412885183,0.6538063450377078,1.4585404818985326,0.08420887398480842,0.95,0.9455241997752015,1.276958482801835,0.18333333333333332,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.01357306980864708,0.05172894295058982,0.01357306980864708,0.05172894295058982,0.01357306980864708,0.05172894295058982,,,,False
robustness,student_t_factor,n62_t1000_concentrated,1000,62,concentrated_static,no_intercept_csad,300,-14.106368054808344,-14.66657132301155,5.091063544100475,0.2939326907647899,0.95,-14.68480691767268,-13.52792919194401,0.9966666666666667,0.97,0.9666666666666667,0.9666666666666667,0.9439774608583589,0.9841381461905676,0.9397381741959452,0.9817950526611452,0.9397381741959452,0.9817950526611452,,,,False
robustness,student_t_factor,n62_t1000_concentrated,1000,62,concentrated_static,intercept_restored,300,1.1161896892897496,0.6669240282142535,1.44940600150498,0.08368149451339592,0.95,0.9515103934850817,1.2808689850944175,0.18,0.023333333333333334,,0.023333333333333334,0.011347660299125234,0.04737197226827532,,,0.011347660299125234,0.04737197226827532,,,,False
robustness,student_t_factor,n62_t1000_concentrated,1000,62,concentrated_static,scsad,300,-105.94407197806159,-102.92446479656277,58.256909294761975,3.3634642263486434,0.95,-112.56313301993409,-99.32501093618909,0.9933333333333333,0.9633333333333334,0.96,0.96,0.9355461518281071,0.979404694837147,0.9313957879613599,0.9769726785120576,0.9313957879613599,0.9769726785120576,,,,False
robustness,skewed_factor,n14_t250_equal,250,14,equal,standard_csad,300,2.4426562057852963,2.0000031344607496,1.8087687360459568,0.10442931166579122,0.95,2.2371466650380802,2.6481657465325124,0.013333333333333334,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n14_t250_equal,250,14,equal,no_intercept_csad,300,-15.44888265938058,-13.643068413313603,9.646360057433363,0.5569328575859205,0.95,-16.544887353501437,-14.352877965259722,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,skewed_factor,n14_t250_equal,250,14,equal,intercept_restored,300,-0.24617807873259062,-0.04082676544792359,1.5455035986375898,0.08922969187069477,0.95,-0.42177583672651864,-0.07058032073866258,0.52,0.056666666666666664,,0.05,0.03567747646328951,0.08886595802247463,,,0.03053164062934728,0.08084703347274415,,,,False
robustness,skewed_factor,n14_t250_equal,250,14,equal,scsad,300,-141.85176210258805,-77.83201009466458,192.796080974216,11.131086924916849,0.95,-163.75695831108087,-119.94656589409524,0.78,0.5,0.4766666666666667,0.4666666666666667,0.4437795161339169,0.5562204838660831,0.42080166187431245,0.533121676782833,0.41099110566704244,0.5231850924145939,,,,False
robustness,skewed_factor,n14_t1000_equal,1000,14,equal,standard_csad,300,1.7705172340485915,1.6883639624789326,0.775438576030963,0.044769967061149656,0.95,1.6824130875858623,1.8586213805113208,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
robustness,skewed_factor,n14_t1000_equal,1000,14,equal,no_intercept_csad,300,-10.339349239569023,-10.133101932451918,3.9764287681232546,0.2295792219689333,0.95,-10.7911450018827,-9.887553477255345,1.0,1.0,1.0,1.0,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,0.9873570287754538,0.9999999999999998,,,,False
robustness,skewed_factor,n14_t1000_equal,1000,14,equal,intercept_restored,300,0.10311459189667425,0.12700953904999282,0.49990618991261376,0.02886209733156077,0.95,0.046316014246434715,0.15991316954691379,0.38,0.016666666666666666,,0.01,0.00713947735063333,0.0384153948330945,,,0.003406618437715286,0.02898349336233983,,,,False
robustness,skewed_factor,n14_t1000_equal,1000,14,equal,scsad,300,-28.448545099179192,-18.072654988301867,46.98616029695912,2.7127472295636252,0.95,-33.78704085691315,-23.110049341445233,0.6633333333333333,0.25333333333333335,0.25333333333333335,0.23666666666666666,0.20744975020452644,0.30545411559958296,0.20744975020452644,0.30545411559958296,0.19208870391653038,0.28790326092839713,,,,False
robustness,skewed_factor,n14_t2500_equal,2500,14,equal,standard_csad,300,1.4471033391710126,1.3197245614563804,0.5948529136021954,0.03434384897964607,0.95,1.3795170598140565,1.5146896185279688,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,8.673617379884035e-19,0.012642971224546034,,,,False
